externalKey,tier_short,tier_label,basis,saipe_numeric,saipe_percent,locale_code
TN|oneida,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,34.2,34.2%,43
ID|oneida-county-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|onion-creek-school-district,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,38.1,38.1%,43
MI|ontonagon-area-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|opheim-k-12-schools,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,34.6,34.6%,43
VT|orange-east-supervisory-union,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|orange-southwest-supervisory-union,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|orange-southwest-unified-union-school-district-59,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|ord-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|oregon-howell-r-iii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|orick-elementary,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|orient-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|orient-school-district,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,34.6,34.6%,43
VT|orleans-central-supervisory-union,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IN|orleans-community-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|orleans-southwest-supervisory-union,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|orofino-joint-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|oroville-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|ortonville-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|osage-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|osborne-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|osceola,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|osceola-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|oshki-ogimaag-charter-school,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|osmond-community-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|oswego,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CO|otis-school-district-no-r-3,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|otis-bison,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NY|otsego-delaware-schoharie-greene-boces,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|ovando-elem,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,30.0,30.0%,43
TN|overton-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|owen-withee-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|owendale-gagetown-area-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|owens-school-district-no-6-4373,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|owens-valley-unified,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KY|owsley-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,43.3,43.3%,43
VT|oxbow-unified-union-school-district-91,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|ozarka-college-technical-center,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|pacific-community-charter-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|paden,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|paducah-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,30.8,30.8%,43
TX|paint-creek-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,38.6,38.6%,43
TX|paint-rock-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OH|paint-valley-local,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|paisley-sd-11,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|palacios-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|palco,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|paloma-school-district-4255,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|palouse-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NC|pamlico-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|panoche-elementary,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|panola,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|panorama-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|panther-creek-cisd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IN|paoli-community-school-corp,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|paradise,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|paris-r-ii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|paris-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|park-county-school-district-16,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CO|park-county-school-district-no-re-2,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|park-rapids-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|park-river-area-8,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|parkers-prairie-public-school-dist,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|parkston-school-district-33-3,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|parshall-3,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|pateros-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|patoka-cusd-100,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|paton-churdan-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|patton-springs-isd,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,31.0,31.0%,43
MO|pattonsburg-r-ii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|pawhuska,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|pawnee,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|pawnee-city-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|pawnee-heights,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|pawnee-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|paxton-consolidated-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WA|pe-ell-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|peabody-burns,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|peace-garden-student-support-services,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|peach-springs-unified-district-4369,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|peak-to-peak-mountain-charter-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|pearce-elementary-district-4186,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|peggs,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|pekin-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AK|pelican-city-school-district,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,50.0,50.0%,43
MN|pelican-rapids-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|pembroke-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NM|penasco,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|pendroy-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|pentwater-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|pequot-lakes-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|perham-dent-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|perkins-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|perrin-whitt-cisd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IN|perry-central-com-schools-corp,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TN|perry-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AL|perry-county,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,52.4,52.4%,43
ME|perry-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NV|pershing,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AK|petersburg-borough-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|petroleum,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|pettus-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|pewitt-cisd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|phelps-co-r-iii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|phelps-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|philipsburg-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|phillips,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|phillips-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|phillipsburg,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TN|pickett-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|pierce-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|piermont-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AR|piggott-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|pike-co-r-iii,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IN|pike-county-school-corp,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|pike-valley,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|pikeland-cusd-10,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|pine-city-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|pine-creek-sd-5,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|pine-eagle-sd-61,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|pine-grove-elem,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,60.0,60.0%,43
MN|pine-point-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|pine-river-area-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MN|pine-river-backus-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|pine-strawberry-elementary-district-4214,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,36.5,36.5%,43
MN|pine-to-prairie-cooperative-center,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
AZ|pinon-unified-district-4390,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,38.3,38.3%,43
MN|pipestone-area-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NY|piseco-common-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|pittsburg,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NH|pittsburg-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
VT|pittsfield-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|pittsville-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
UT|piute-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|plains-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|plains-k-12,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|plainview-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|plainville,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|plankinton-school-district-01-1,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|plato-r-v,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
SD|platte-geddes-school-district-11-5,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|platte-county-school-district-1,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|platte-county-school-district-2,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IL|pleasant-hill-cusd-3,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|pleasant-point,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ME|pleasant-ridge-plt-school-dept,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|pleasant-valley-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|pleasant-valley-elementary-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|pleasanton,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|pleasanton-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|plentywood-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|plevna-k-12-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|plum-city-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|plumas-charter-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|plumas-county-office-of-education,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|plumas-county-rop,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|plumas-unified,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|plush-sd-18,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|pocahontas-area-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WV|pocahontas-county-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NC|pocosin-innovative-charter,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
CA|point-arena-joint-union-high,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|polaris-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|pondera,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MS|pontotoc-city-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|poplar-elem,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|poplar-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MS|poplarville-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
PA|port-allegany-sd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|port-orford-langlois-sd-2cj,Tier 1,"Tier 1: K-12 Rural Remote, >30% SAIPE",Locale 43 and SAIPE ≥ 30%,40.3,40.3%,43
ME|portage-lake-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MO|portageville,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|porum,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|posen-consolidated-school-district-no-9,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|post-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|postville-comm-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|potlatch-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
NE|potter-dix-public-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|powder-river,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|powder-river-co-dist-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|powell,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KY|powell-county,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|powell-county-h-s,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MI|powell-township-schools,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ND|powers-lake-27,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|powers-sd-31,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OK|prague,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
MT|prairie,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
OR|prairie-city-sd-4,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
ID|prairie-elementary-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|prairie-farm-public-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|prairie-hills,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
IA|prairie-lakes-aea,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
TX|prairie-valley-isd,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
KS|prairie-view,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WY|prairie-view-community-school,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
WI|prentice-school-district,Tier 2,Tier 2: K-12 Rural Remote / SAIPE Unknown,Locale 43 and SAIPE not known,,,43
